sample_index,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
23712,1.3000652,-0.93771654,-2.2377818,0.9035914,0.09640861,0.9035914,0.096408606,0.0,7.450581e-09,0
23713,6.0915003,-5.8050203,-11.896521,0.9999932,6.814026e-06,0.9999932,6.814026e-06,0.0,0.0,0
23714,-5.9428883,7.360944,13.303832,1.668086e-06,0.99999833,1.668086e-06,0.99999833,0.0,0.0,1
23715,7.8785763,-8.2011595,-16.079735,0.9999999,1.03910594e-07,0.9999999,1.039106e-07,0.0,7.1054274e-15,0
23716,5.3086405,-4.5916343,-9.900274,0.9999498,5.0158404e-05,0.9999498,5.0158404e-05,0.0,0.0,0
23717,13.55263,-12.272312,-25.824944,1.0,6.0865267e-12,1.0,6.0865267e-12,0.0,0.0,0
23718,9.313886,-9.831386,-19.145271,1.0,4.845229e-09,1.0,4.8452287e-09,0.0,4.440892e-16,0
23719,4.990532,-4.2322073,-9.222739,0.9999012,9.875801e-05,0.9999012,9.8758006e-05,0.0,7.275958e-12,0
23720,4.585571,-4.3830724,-8.968643,0.9998727,0.00012732465,0.9998727,0.00012732463,0.0,1.4551915e-11,0
23721,-0.6489355,1.0188571,1.6677926,0.15871872,0.84128135,0.15871872,0.84128135,0.0,0.0,0
23722,7.0638666,-6.241368,-13.305235,0.99999833,1.6657475e-06,0.99999833,1.6657475e-06,0.0,0.0,0
23723,7.8127913,-7.596347,-15.409138,0.99999976,2.0318724e-07,0.99999976,2.0318724e-07,0.0,0.0,0
23724,10.96808,-9.507942,-20.47602,1.0,1.2804928e-09,1.0,1.2804928e-09,0.0,0.0,0
23725,8.765714,-8.35891,-17.124622,1.0,3.6548624e-08,1.0,3.6548624e-08,0.0,0.0,0
23726,8.686652,-7.9653964,-16.652048,1.0,5.8628423e-08,1.0,5.862831e-08,0.0,1.1368684e-13,0
23727,5.7313147,-5.2215743,-10.9528885,0.9999825,1.7507065e-05,0.9999825,1.7507064e-05,0.0,1.8189894e-12,0
23728,10.893278,-10.027138,-20.920416,1.0,8.2106744e-10,1.0,8.2106744e-10,0.0,0.0,0
23729,4.941004,-4.5134077,-9.4544115,0.9999217,7.8337056e-05,0.9999217,7.8337056e-05,0.0,0.0,0
23730,13.402575,-12.680405,-26.08298,1.0,4.7022538e-12,1.0,4.7022538e-12,0.0,0.0,0
23731,6.4079885,-5.627419,-12.035408,0.99999404,5.9304293e-06,0.99999404,5.930429e-06,0.0,4.5474735e-13,0
23732,4.929135,-4.5372095,-9.466345,0.99992263,7.7407865e-05,0.99992263,7.7407865e-05,0.0,0.0,0
23733,10.677395,-10.097645,-20.77504,1.0,9.495436e-10,1.0,9.495436e-10,0.0,0.0,0
23734,6.730702,-7.086336,-13.817038,0.99999905,9.984732e-07,0.99999905,9.984732e-07,0.0,0.0,0
23735,-0.6804384,1.1604348,1.8408732,0.13694805,0.86305195,0.13694805,0.86305195,0.0,0.0,1
23736,6.2928023,-6.348617,-12.641419,0.9999968,3.235191e-06,0.9999968,3.2351907e-06,0.0,2.2737368e-13,0
23737,6.8176775,-5.954013,-12.77169,0.99999714,2.8400377e-06,0.99999714,2.8400377e-06,0.0,0.0,0
23738,13.112118,-12.186335,-25.298452,1.0,1.0304377e-11,1.0,1.0304376e-11,0.0,8.6736174e-19,0
23739,9.889601,-9.413204,-19.302805,1.0,4.139028e-09,1.0,4.139028e-09,0.0,0.0,0
23740,-5.1713996,6.288303,11.4597025,1.0546537e-05,0.9999895,1.0546537e-05,0.9999895,0.0,0.0,1
23741,6.6576157,-6.0223727,-12.679989,0.9999969,3.1127875e-06,0.9999969,3.1127877e-06,0.0,2.2737368e-13,0
23742,5.302554,-4.697725,-10.000278,0.9999546,4.5385226e-05,0.9999546,4.5385223e-05,0.0,3.637979e-12,0
23743,16.77233,-15.672361,-32.44469,1.0,8.1180154e-15,1.0,8.118015e-15,0.0,8.4703295e-22,0
23744,-0.5144828,0.81821185,1.3326946,0.20871398,0.791286,0.20871398,0.791286,0.0,0.0,0
23745,6.2315755,-5.894033,-12.125608,0.99999464,5.4189213e-06,0.99999464,5.418921e-06,0.0,4.5474735e-13,0
23746,-0.473177,0.9611957,1.4343727,0.19241829,0.8075817,0.19241828,0.8075817,1.4901161e-08,0.0,0
23747,-0.30647403,0.8210553,1.1275294,0.24461734,0.7553827,0.24461734,0.7553827,0.0,0.0,0
23748,-0.6544864,1.1498277,1.8043141,0.14132673,0.85867333,0.14132673,0.85867333,0.0,0.0,0
23749,11.349256,-10.13366,-21.482916,1.0,4.678301e-10,1.0,4.678301e-10,0.0,0.0,0
23750,10.278782,-9.542192,-19.820974,1.0,2.4652458e-09,1.0,2.4652458e-09,0.0,0.0,0
23751,8.702859,-8.280541,-16.9834,1.0,4.2092328e-08,1.0,4.2092328e-08,0.0,0.0,0
23752,5.754282,-4.9979095,-10.752192,0.99997854,2.1398002e-05,0.99997854,2.1398002e-05,0.0,0.0,0
23753,11.239156,-10.189772,-21.428928,1.0,4.937813e-10,1.0,4.937813e-10,0.0,0.0,0
23754,6.402239,-5.844534,-12.246773,0.99999523,4.8005622e-06,0.99999523,4.8005627e-06,0.0,4.5474735e-13,0
23755,7.0304165,-6.1870112,-13.217428,0.9999982,1.8186247e-06,0.9999982,1.8186247e-06,0.0,0.0,0
23756,8.779346,-7.99413,-16.773476,1.0,5.1924474e-08,1.0,5.192447e-08,0.0,3.5527137e-15,0
23757,10.694309,-9.81163,-20.50594,1.0,1.242752e-09,1.0,1.2427496e-09,0.0,2.4424907e-15,0
23758,-0.6112695,1.1910217,1.8022912,0.1415724,0.85842764,0.1415724,0.85842764,0.0,0.0,0
23759,1.3843632,-0.9535394,-2.3379025,0.9119679,0.08803216,0.9119679,0.08803216,0.0,0.0,0
23760,10.832414,-9.964009,-20.796423,1.0,9.294548e-10,1.0,9.294548e-10,0.0,0.0,0
23761,9.158901,-8.509884,-17.668785,1.0,2.121017e-08,1.0,2.1210168e-08,0.0,1.7763568e-15,0
23762,4.766034,-4.075811,-8.841845,0.9998554,0.00014453496,0.9998554,0.00014453496,0.0,0.0,0
23763,8.750008,-8.087121,-16.837128,1.0,4.8722363e-08,1.0,4.8722363e-08,0.0,0.0,0
23764,9.589913,-8.487309,-18.077223,1.0,1.4098142e-08,1.0,1.4098142e-08,0.0,0.0,0
23765,10.900602,-10.445381,-21.345984,1.0,5.3648447e-10,1.0,5.364844e-10,0.0,5.551115e-17,0
23766,2.185095,-1.8195949,-4.00469,0.98209643,0.017903557,0.98209643,0.017903555,0.0,1.8626451e-09,0
23767,-0.41446453,0.68383145,1.0982959,0.2500593,0.74994063,0.2500593,0.7499407,0.0,5.9604645e-08,0
23768,9.823759,-9.132012,-18.955772,1.0,5.8561564e-09,1.0,5.856156e-09,0.0,4.440892e-16,0
23769,8.4210415,-7.5896335,-16.010675,0.9999999,1.11340185e-07,0.9999999,1.1134019e-07,0.0,7.1054274e-15,0
23770,2.2299805,-1.9659534,-4.195934,0.9851666,0.014833334,0.9851666,0.014833333,0.0,9.313226e-10,0
23771,4.656599,-3.9087963,-8.565395,0.99980944,0.0001905519,0.99980944,0.0001905519,0.0,0.0,0
23772,-4.313146,5.2811966,9.594343,6.810832e-05,0.99993193,6.810832e-05,0.99993193,0.0,0.0,1
23773,5.597168,-5.489821,-11.086988,0.99998474,1.531001e-05,0.99998474,1.531001e-05,0.0,0.0,0
23774,8.13012,-7.675249,-15.805369,0.9999999,1.3671472e-07,0.9999999,1.367147e-07,0.0,1.4210855e-14,0
23775,12.94019,-11.839668,-24.779858,1.0,1.7307907e-11,1.0,1.7307907e-11,0.0,0.0,0
23776,10.512873,-9.346758,-19.85963,1.0,2.371767e-09,1.0,2.371767e-09,0.0,0.0,0
23777,6.167689,-6.3366385,-12.504328,0.9999963,3.7105463e-06,0.9999963,3.7105465e-06,0.0,2.2737368e-13,0
23778,4.2906256,-3.7018561,-7.9924817,0.99966216,0.00033788008,0.99966216,0.00033788005,0.0,2.910383e-11,0
23779,15.641466,-14.1846485,-29.826115,1.0,1.11348146e-13,1.0,1.11348146e-13,0.0,0.0,0
23780,13.04924,-12.185385,-25.234625,1.0,1.0983523e-11,1.0,1.0983523e-11,0.0,0.0,0
23781,-2.908637,4.5756245,7.4842615,0.00056154246,0.99943846,0.00056154246,0.99943846,0.0,0.0,1
23782,7.297243,-6.6290774,-13.926321,0.99999905,8.951075e-07,0.99999905,8.951076e-07,0.0,5.684342e-14,0
23783,2.7723558,-2.2893262,-5.0616817,0.993705,0.006295019,0.993705,0.006295018,0.0,9.313226e-10,0
23784,-0.4554217,0.5952865,1.0507082,0.25908914,0.7409109,0.25908914,0.7409109,0.0,0.0,0
23785,7.8311477,-7.297731,-15.128879,0.99999976,2.6891277e-07,0.99999976,2.6891277e-07,0.0,0.0,0
23786,14.872873,-13.716486,-28.58936,1.0,3.8352972e-13,1.0,3.8352974e-13,0.0,2.7105054e-20,0
23787,10.957001,-10.609812,-21.566813,1.0,4.301821e-10,1.0,4.301821e-10,0.0,0.0,0
23788,8.740695,-7.7502956,-16.49099,0.9999999,6.887382e-08,0.9999999,6.887381e-08,0.0,7.1054274e-15,0
23789,2.3493328,-2.04439,-4.3937225,0.9877962,0.01220388,0.9877962,0.012203878,0.0,1.8626451e-09,0
23790,4.167712,-3.6187727,-7.7864847,0.99958485,0.00041513785,0.99958485,0.00041513785,0.0,0.0,0
23791,6.0353622,-5.7604113,-11.7957735,0.9999925,7.536287e-06,0.9999925,7.5362864e-06,0.0,4.5474735e-13,0
23792,14.08069,-13.349964,-27.430655,1.0,1.2218505e-12,1.0,1.2218505e-12,0.0,0.0,0
23793,10.788489,-11.390339,-22.17883,1.0,2.332689e-10,1.0,2.3326893e-10,0.0,2.7755576e-17,0
23794,6.392237,-5.902586,-12.294823,0.99999547,4.5753504e-06,0.99999547,4.5753504e-06,0.0,0.0,0
23795,6.8506703,-6.041797,-12.8924675,0.9999975,2.5169315e-06,0.9999975,2.5169315e-06,0.0,0.0,0
23796,8.063841,-7.1523113,-15.216152,0.99999976,2.4643873e-07,0.99999976,2.4643873e-07,0.0,0.0,0
23797,7.544685,-7.0410504,-14.585735,0.9999995,4.629088e-07,0.9999995,4.6290876e-07,0.0,2.842171e-14,0
23798,3.320194,-3.1802897,-6.5004835,0.9984995,0.0015004576,0.9984995,0.0015004575,0.0,1.1641532e-10,0
23799,12.064215,-10.867998,-22.932213,1.0,1.09816226e-10,1.0,1.0981622e-10,0.0,6.938894e-18,0
23800,5.7342753,-5.230555,-10.96483,0.9999827,1.7299246e-05,0.9999827,1.7299246e-05,0.0,0.0,0
23801,8.556124,-7.834097,-16.39022,0.9999999,7.61759e-08,0.9999999,7.6175894e-08,0.0,7.1054274e-15,0
23802,5.1097,-5.422076,-10.531776,0.9999733,2.6674483e-05,0.9999733,2.6674483e-05,0.0,0.0,0
23803,2.6417642,-2.1805875,-4.8223515,0.99201643,0.0079835905,0.99201643,0.0079835905,0.0,0.0,0
23804,8.611166,-8.416861,-17.028027,1.0,4.0255202e-08,1.0,4.0255202e-08,0.0,0.0,0
23805,5.6631827,-5.813752,-11.476934,0.9999896,1.0366359e-05,0.9999896,1.0366359e-05,0.0,0.0,0
23806,6.837076,-6.3533335,-13.19041,0.9999981,1.8684292e-06,0.9999981,1.868431e-06,0.0,1.8189894e-12,0
23807,2.7983391,-2.4914627,-5.2898016,0.9949825,0.005017456,0.9949825,0.0050174585,0.0,2.3283064e-09,0
23808,4.6683273,-4.7333717,-9.401699,0.9999174,8.257681e-05,0.9999174,8.2576815e-05,0.0,7.275958e-12,0
23809,-5.013573,6.9664555,11.980028,6.268118e-06,0.9999937,6.2681174e-06,0.9999937,4.5474735e-13,0.0,1
23810,10.144326,-9.648615,-19.792942,1.0,2.53533e-09,1.0,2.53533e-09,0.0,0.0,0
23811,8.171441,-7.6919193,-15.86336,0.9999999,1.2901198e-07,0.9999999,1.2901198e-07,0.0,0.0,0
23812,11.184053,-10.01441,-21.198463,1.0,6.217622e-10,1.0,6.217622e-10,0.0,0.0,0
23813,-0.68963814,1.080086,1.7697241,0.14557663,0.85442334,0.14557664,0.85442334,1.4901161e-08,0.0,0
23814,9.954294,-9.747385,-19.70168,1.0,2.7775982e-09,1.0,2.7775984e-09,0.0,2.220446e-16,0
23815,12.437584,-11.451645,-23.889229,1.0,4.2173508e-11,1.0,4.2173504e-11,0.0,3.469447e-18,0
23816,8.168177,-7.835046,-16.003223,0.9999999,1.12173e-07,0.9999999,1.12173e-07,0.0,0.0,0
23817,14.803119,-13.826864,-28.629982,1.0,3.682619e-13,1.0,3.6826193e-13,0.0,2.7105054e-20,0
23818,5.9254446,-5.473244,-11.398689,0.9999888,1.1210043e-05,0.9999888,1.1210043e-05,0.0,0.0,0
23819,1.3171189,-0.85520816,-2.172327,0.8977368,0.102263205,0.8977368,0.102263205,0.0,0.0,0
23820,-4.647353,5.8297863,10.477139,2.8172404e-05,0.99997187,2.8172406e-05,0.99997187,1.8189894e-12,0.0,1
23821,7.5535855,-7.52742,-15.081005,0.99999976,2.820997e-07,0.99999976,2.8209968e-07,0.0,2.842171e-14,0
23822,7.359134,-6.869387,-14.228521,0.9999993,6.6165467e-07,0.9999993,6.616547e-07,0.0,5.684342e-14,0
23823,-0.5847015,0.9838866,1.568588,0.17241777,0.8275822,0.17241777,0.8275822,0.0,0.0,0
23824,17.615618,-16.853857,-34.469475,1.0,1.0717595e-15,1.0,1.0717595e-15,0.0,0.0,0
23825,5.4145017,-5.172719,-10.587221,0.9999747,2.5235813e-05,0.9999747,2.5235811e-05,0.0,1.8189894e-12,0
23826,10.984737,-10.207037,-21.191774,1.0,6.2593514e-10,1.0,6.2593514e-10,0.0,0.0,0
23827,-6.375154,9.215164,15.590319,1.6951596e-07,0.9999999,1.6951594e-07,0.9999999,1.4210855e-14,0.0,1
23828,7.3273497,-7.1764026,-14.503752,0.9999995,5.024588e-07,0.9999995,5.0245876e-07,0.0,5.684342e-14,0
23829,8.758104,-9.241644,-17.999748,1.0,1.5233814e-08,1.0,1.5233816e-08,0.0,1.7763568e-15,0
23830,13.227434,-12.132337,-25.359772,1.0,9.691502e-12,1.0,9.691502e-12,0.0,0.0,0
23831,-8.104827,10.492472,18.597298,8.381008e-09,1.0,8.381008e-09,1.0,0.0,0.0,1
23832,7.116487,-6.47358,-13.590067,0.9999987,1.2528768e-06,0.9999987,1.2528769e-06,0.0,1.1368684e-13,0
23833,6.6167583,-6.7710037,-13.387762,0.99999845,1.5337964e-06,0.99999845,1.5337978e-06,0.0,1.364242e-12,0
23834,2.5756211,-2.1595905,-4.7352114,0.9912958,0.008704165,0.9912958,0.008704165,0.0,0.0,0
23835,7.9837937,-7.4144187,-15.398212,0.99999976,2.0541928e-07,0.99999976,2.0541928e-07,0.0,0.0,0
23836,12.564832,-11.94592,-24.510752,1.0,2.265248e-11,1.0,2.265248e-11,0.0,0.0,0
23837,6.580226,-5.8688326,-12.449059,0.99999607,3.9213974e-06,0.99999607,3.921398e-06,0.0,4.5474735e-13,0
23838,5.6942716,-4.716164,-10.410436,0.99996984,3.0115643e-05,0.99996984,3.0115643e-05,0.0,0.0,0
23839,2.115929,-1.8058529,-3.9217818,0.98057884,0.019421123,0.98057884,0.019421123,0.0,0.0,0
23840,7.635504,-7.9209623,-15.556466,0.9999999,1.7535275e-07,0.9999999,1.7535274e-07,0.0,1.4210855e-14,0
23841,8.83178,-9.135553,-17.967335,1.0,1.5735685e-08,1.0,1.5735687e-08,0.0,1.7763568e-15,0
23842,13.121015,-11.951995,-25.07301,1.0,1.2910122e-11,1.0,1.2910121e-11,0.0,8.6736174e-19,0
23843,11.047625,-11.657462,-22.705086,1.0,1.3781819e-10,1.0,1.3781819e-10,0.0,0.0,0
23844,7.915017,-7.722741,-15.637758,0.9999999,1.6166196e-07,0.9999999,1.6166196e-07,0.0,0.0,0
23845,1.2949,-1.0509742,-2.3458743,0.9126057,0.08739426,0.9126057,0.08739426,0.0,0.0,0
23846,-4.2007384,5.2911415,9.49188,7.545637e-05,0.99992454,7.545637e-05,0.99992454,0.0,0.0,1
23847,12.283802,-11.69242,-23.976223,1.0,3.8659714e-11,1.0,3.8659714e-11,0.0,0.0,0
23848,3.5400345,-3.2870688,-6.8271036,0.9989172,0.0010828195,0.9989172,0.0010828195,0.0,0.0,0
23849,10.5275135,-9.758202,-20.285715,1.0,1.5489089e-09,1.0,1.5489089e-09,0.0,0.0,0
23850,-5.412847,8.1492195,13.562067,1.288453e-06,0.9999987,1.288453e-06,0.9999987,0.0,0.0,1
23851,3.522085,-2.914314,-6.436399,0.9984004,0.0015996029,0.9984004,0.0015996029,0.0,0.0,0
23852,13.332348,-12.904318,-26.236666,1.0,4.0323743e-12,1.0,4.0323747e-12,0.0,4.3368087e-19,0
23853,11.036516,-11.224922,-22.261438,1.0,2.1477323e-10,1.0,2.1477323e-10,0.0,0.0,0
23854,8.007273,-7.092407,-15.09968,0.99999976,2.768804e-07,0.99999976,2.7688043e-07,0.0,2.842171e-14,0
23855,9.001451,-9.520111,-18.52156,1.0,9.0404155e-09,1.0,9.040416e-09,0.0,8.881784e-16,0
23856,8.511995,-8.093822,-16.605816,0.9999999,6.140245e-08,0.9999999,6.140245e-08,0.0,0.0,0
23857,7.0489283,-6.516687,-13.565615,0.9999987,1.28389e-06,0.9999987,1.28389e-06,0.0,0.0,0
23858,12.079518,-10.936658,-23.016176,1.0,1.0097159e-10,1.0,1.0097217e-10,0.0,5.759282e-16,0
23859,-4.5550795,6.9751997,11.530279,9.827863e-06,0.9999902,9.827863e-06,0.9999902,0.0,0.0,1
23860,11.877681,-11.347901,-23.225582,1.0,8.189509e-11,1.0,8.189509e-11,0.0,0.0,0
23861,4.0157723,-4.168717,-8.184489,0.9997211,0.00027886906,0.9997211,0.00027886906,0.0,0.0,0
23862,11.50113,-11.044853,-22.545982,1.0,1.615862e-10,1.0,1.615862e-10,0.0,0.0,0
23863,10.58385,-9.453204,-20.037054,1.0,1.9861772e-09,1.0,1.9861772e-09,0.0,0.0,0
23864,7.2746763,-6.1957183,-13.470394,0.99999857,1.4121523e-06,0.99999857,1.4121522e-06,0.0,1.1368684e-13,0
23865,9.698854,-8.675138,-18.373993,1.0,1.0477948e-08,1.0,1.0477948e-08,0.0,0.0,0
23866,11.104201,-10.661881,-21.766083,1.0,3.5246042e-10,1.0,3.5246042e-10,0.0,0.0,0
23867,4.761686,-3.912288,-8.673974,0.99982905,0.00017094905,0.99982905,0.00017094906,0.0,1.4551915e-11,0
23868,5.356181,-4.5160403,-9.872221,0.9999484,5.158536e-05,0.9999484,5.158536e-05,0.0,0.0,0
23869,-0.17652884,0.4325041,0.6090329,0.35227984,0.64772016,0.3522798,0.64772016,2.9802322e-08,0.0,0
23870,2.4270172,-1.9614229,-4.38844,0.9877323,0.012267722,0.9877323,0.012267721,0.0,9.313226e-10,0
23871,-0.6663219,1.1664581,1.83278,0.13790743,0.86209255,0.13790743,0.86209255,0.0,0.0,0
23872,14.045139,-13.620293,-27.665432,1.0,9.661744e-13,1.0,9.661744e-13,0.0,0.0,0
23873,10.311243,-9.800333,-20.111576,1.0,1.8435439e-09,1.0,1.8435439e-09,0.0,0.0,0
23874,11.500986,-12.110698,-23.611683,1.0,5.5664258e-11,1.0,5.5664258e-11,0.0,0.0,0
23875,6.8251762,-7.0879707,-13.913147,0.99999905,9.0697773e-07,0.99999905,9.069778e-07,0.0,5.684342e-14,0
23876,0.40594363,0.01301828,-0.39292535,0.5969867,0.40301326,0.5969867,0.40301332,0.0,5.9604645e-08,0
23877,5.716901,-4.9409275,-10.657828,0.9999765,2.3515475e-05,0.9999765,2.3515475e-05,0.0,0.0,0
23878,8.611604,-8.713507,-17.325111,1.0,2.990885e-08,1.0,2.990885e-08,0.0,0.0,0
23879,9.572035,-8.510786,-18.08282,1.0,1.401944e-08,1.0,1.4019441e-08,0.0,8.881784e-16,0
23880,8.51362,-8.108766,-16.622387,0.9999999,6.039334e-08,0.9999999,6.039334e-08,0.0,0.0,0
23881,8.143393,-7.775734,-15.9191265,0.9999999,1.2201441e-07,0.9999999,1.2201443e-07,0.0,1.4210855e-14,0
23882,13.773866,-12.977448,-26.751314,1.0,2.4101934e-12,1.0,2.4101934e-12,0.0,0.0,0
23883,7.422803,-6.3925714,-13.815374,0.99999905,1.0001353e-06,0.99999905,1.0001353e-06,0.0,0.0,0
23884,12.67298,-11.700366,-24.373346,1.0,2.5988987e-11,1.0,2.5989037e-11,0.0,5.030698e-17,0
23885,8.4825115,-7.9188113,-16.401323,0.9999999,7.533482e-08,0.9999999,7.5334825e-08,0.0,7.1054274e-15,0
23886,16.427868,-15.66311,-32.090977,1.0,1.1562876e-14,1.0,1.1562876e-14,0.0,0.0,0
23887,2.443317,-2.0900736,-4.5333905,0.98937,0.010629975,0.98937,0.010629975,0.0,0.0,0
23888,13.223163,-12.217777,-25.44094,1.0,8.93593e-12,1.0,8.93593e-12,0.0,0.0,0
23889,8.185888,-7.6051254,-15.791014,0.9999999,1.3869149e-07,0.9999999,1.386915e-07,0.0,1.4210855e-14,0
23890,1.6143434,-1.4425755,-3.0569189,0.95508033,0.044919707,0.95508033,0.044919707,0.0,0.0,0
23891,2.3382618,-2.0688405,-4.4071026,0.98795635,0.012043631,0.98795635,0.01204363,0.0,9.313226e-10,0
23892,4.6656094,-4.2528524,-8.918462,0.9998661,0.00013387612,0.9998661,0.00013387612,0.0,0.0,0
23893,5.645349,-5.218374,-10.863723,0.9999808,1.9139774e-05,0.9999808,1.9139772e-05,0.0,1.8189894e-12,0
23894,-3.4901342,4.6418047,8.131939,0.0002939112,0.9997061,0.00029391117,0.9997061,2.910383e-11,0.0,1
23895,3.7168438,-3.4068255,-7.1236696,0.9991948,0.0008051555,0.9991948,0.0008051555,0.0,0.0,0
23896,6.8100085,-6.917835,-13.727844,0.9999989,1.0916226e-06,0.9999989,1.0916227e-06,0.0,1.1368684e-13,0
23897,4.227138,-3.809207,-8.036345,0.9996766,0.00032338468,0.9996766,0.00032338468,0.0,0.0,0
23898,11.937704,-12.65069,-24.588394,1.0,2.0960234e-11,1.0,2.0960232e-11,0.0,1.7347235e-18,0
23899,4.059623,-3.8139043,-7.873527,0.9996195,0.00038054443,0.9996195,0.00038054443,0.0,0.0,0
23900,13.162771,-12.692947,-25.855719,1.0,5.902066e-12,1.0,5.902066e-12,0.0,0.0,0
23901,9.40745,-9.10607,-18.51352,1.0,9.113406e-09,1.0,9.113407e-09,0.0,8.881784e-16,0
23902,4.3384714,-4.4095826,-8.7480545,0.9998412,0.0001587447,0.9998412,0.0001587447,0.0,0.0,0
23903,8.341121,-7.603038,-15.944159,0.9999999,1.1899806e-07,0.9999999,1.1899806e-07,0.0,0.0,0
23904,8.486123,-8.607117,-17.093239,1.0,3.7713836e-08,1.0,3.7713836e-08,0.0,0.0,0
23905,6.1029468,-5.7003508,-11.803297,0.9999925,7.4797995e-06,0.9999925,7.4797995e-06,0.0,0.0,0
23906,9.540086,-8.763882,-18.303967,1.0,1.1237982e-08,1.0,1.1237983e-08,0.0,8.881784e-16,0
23907,5.3061895,-5.2267337,-10.532923,0.9999733,2.6643924e-05,0.9999733,2.6643922e-05,0.0,1.8189894e-12,0
23908,-0.42141694,0.6811931,1.1026101,0.24925117,0.7507489,0.24925119,0.7507489,1.4901161e-08,0.0,0
23909,10.006123,-8.919371,-18.925493,1.0,6.0361875e-09,1.0,6.0361875e-09,0.0,0.0,0
23910,9.684794,-8.952417,-18.63721,1.0,8.053083e-09,1.0,8.053083e-09,0.0,0.0,0
23911,11.781978,-10.502611,-22.284588,1.0,2.0985845e-10,1.0,2.0985845e-10,0.0,0.0,0
23912,5.9794655,-5.4890456,-11.468512,0.9999895,1.04540395e-05,0.9999895,1.04540395e-05,0.0,0.0,0
23913,4.6121182,-3.7560353,-8.368154,0.99976796,0.00023208992,0.99976796,0.00023208992,0.0,0.0,0
23914,-0.6094671,1.4121535,2.0216205,0.11695153,0.8830485,0.11695153,0.8830485,0.0,0.0,1
23915,6.159151,-5.3766036,-11.535755,0.9999902,9.774194e-06,0.9999902,9.774194e-06,0.0,0.0,0
23916,12.268259,-11.744961,-24.01322,1.0,3.7255563e-11,1.0,3.7255563e-11,0.0,0.0,0
23917,11.37911,-11.981209,-23.36032,1.0,7.157186e-11,1.0,7.1571866e-11,0.0,6.938894e-18,0
23918,-0.48059773,0.6463144,1.1269121,0.24473141,0.7552686,0.24473143,0.7552686,1.4901161e-08,0.0,1
23919,10.205253,-9.849068,-20.054321,1.0,1.9521758e-09,1.0,1.9521758e-09,0.0,0.0,0
23920,12.529397,-11.616682,-24.14608,1.0,3.2620507e-11,1.0,3.2620507e-11,0.0,0.0,0
23921,6.260246,-5.970185,-12.230431,0.9999951,4.879658e-06,0.9999951,4.8796583e-06,0.0,4.5474735e-13,0
23922,12.841807,-12.081052,-24.92286,1.0,1.5001675e-11,1.0,1.5001675e-11,0.0,0.0,0
23923,5.5957727,-5.925488,-11.521261,0.9999901,9.916891e-06,0.9999901,9.916891e-06,0.0,0.0,0
23924,0.32117072,-0.37306297,-0.69423366,0.666908,0.3330919,0.6669081,0.33309194,5.9604645e-08,2.9802322e-08,0
23925,18.478224,-17.258999,-35.73722,1.0,3.0166313e-16,1.0,3.0166313e-16,0.0,0.0,0
23926,7.1441345,-7.141722,-14.285856,0.9999994,6.2478586e-07,0.9999994,6.2478586e-07,0.0,0.0,0
23927,11.527363,-10.533463,-22.060825,1.0,2.6248548e-10,1.0,2.6248548e-10,0.0,0.0,0
23928,1.1878669,-0.717823,-1.90569,0.8705341,0.12946583,0.8705341,0.12946583,0.0,0.0,0
23929,12.340809,-11.650717,-23.991526,1.0,3.807262e-11,1.0,3.807262e-11,0.0,0.0,0
23930,-0.8711325,1.3264253,2.197558,0.09997,0.90003,0.09997,0.90003,0.0,0.0,1
23931,4.902412,-4.5350237,-9.437435,0.99992037,7.967818e-05,0.99992037,7.9678175e-05,0.0,7.275958e-12,0
23932,13.781983,-12.53123,-26.313213,1.0,3.735224e-12,1.0,3.735224e-12,0.0,0.0,0
23933,6.464214,-5.9870696,-12.451283,0.99999607,3.912682e-06,0.99999607,3.912682e-06,0.0,0.0,0
23934,7.116199,-6.3390627,-13.455261,0.99999857,1.4336848e-06,0.99999857,1.4336847e-06,0.0,1.1368684e-13,0
23935,-0.6793517,1.1145923,1.793944,0.14258987,0.8574102,0.14258987,0.8574102,0.0,0.0,1
23936,5.205214,-4.7505608,-9.955774,0.99995255,4.7450583e-05,0.99995255,4.745058e-05,0.0,3.637979e-12,0
23937,2.0191288,-1.9410443,-3.9601731,0.9812967,0.018703338,0.9812967,0.018703332,0.0,5.5879354e-09,0
23938,5.1222444,-4.413713,-9.535957,0.99992776,7.220296e-05,0.99992776,7.220296e-05,0.0,0.0,0
23939,5.102068,-5.0262165,-10.128284,0.99996006,3.9932325e-05,0.99996006,3.993233e-05,0.0,3.637979e-12,0
23940,2.837612,-2.4860332,-5.323645,0.9951487,0.004851302,0.9951487,0.0048513017,0.0,4.656613e-10,0
23941,8.859868,-8.873993,-17.73386,1.0,1.987387e-08,1.0,1.987387e-08,0.0,0.0,0
23942,3.5904934,-3.3336658,-6.924159,0.99901724,0.0009827632,0.99901724,0.0009827632,0.0,0.0,0
23943,8.353321,-7.696877,-16.050198,0.9999999,1.07025606e-07,0.9999999,1.0702561e-07,0.0,7.1054274e-15,0
23944,8.262381,-7.317791,-15.580172,0.9999999,1.7124482e-07,0.9999999,1.712448e-07,0.0,1.4210855e-14,0
