age,gender,owns_car,owns_house,no_of_children,net_yearly_income,no_of_days_employed,occupation_type,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,owns_car_missing,no_of_children_missing,no_of_days_employed_missing,total_family_members_missing,migrant_worker_missing,yearly_debt_payments_missing,credit_score_missing,actual_target
0.104586,0.000000,1.000000,1.000000,-0.592032,0.830369,-0.481862,17.000000,-0.173202,0.000000,-0.080624,0.669909,85.000000,-0.495931,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.466671,0.000000,1.000000,1.000000,2.238204,0.210503,-0.427324,15.000000,0.935939,0.000000,0.015770,0.294866,17.000000,-0.715445,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,1.000000,0.000000,-0.592032,-0.037990,-0.447861,17.000000,-0.173202,0.000000,-0.286805,0.967671,63.000000,-0.915002,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,1.000000,1.000000,-0.592032,-0.362486,-0.479732,14.000000,-0.173202,1.000000,-0.112532,-0.926019,59.000000,0.761280,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,1.000000,1.000000,1.000000,-0.592032,-0.974967,2.140451,17.000000,-0.173202,0.000000,0.068343,-0.912427,57.000000,0.691435,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.209741,0.000000,1.000000,1.000000,0.823086,0.755461,-0.471622,8.000000,0.935939,1.000000,0.264704,0.021734,31.000000,-1.314117,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,1.000000,0.000000,1.000000,-0.592032,0.150302,-0.480344,4.000000,-0.173202,0.000000,0.311276,0.242829,43.000000,1.260174,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.362275,0.000000,0.000000,1.000000,0.823086,-0.588569,-0.478523,8.000000,0.935939,0.000000,-1.259814,-0.298783,76.000000,-0.096817,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,1.000000,1.000000,0.000000,-0.592032,-0.447383,-0.477120,8.000000,-0.173202,0.000000,0.366319,-0.396208,92.000000,-0.196595,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.838396,0.000000,0.000000,1.000000,-0.592032,-0.830497,-0.469211,14.000000,-0.173202,0.000000,-0.262942,-0.715492,30.000000,-1.134515,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,0.000000,0.000000,-0.592032,-0.280173,-0.464772,0.000000,-0.173202,0.000000,0.270908,-0.228924,24.000000,-0.705467,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.523689,0.000000,0.000000,1.000000,2.238204,0.047049,-0.473155,15.000000,2.045080,0.000000,0.068655,-0.529271,60.000000,-1.124537,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.523689,1.000000,1.000000,1.000000,0.823086,0.493536,-0.457914,8.000000,0.935939,1.000000,0.396133,-0.600993,66.000000,0.950860,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,1.000000,0.000000,1.000000,3.653322,-0.272284,2.140487,17.000000,3.154222,0.000000,1.042138,-0.886612,6.000000,-0.356241,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,1.000000,0.000000,1.000000,0.823086,0.383823,-0.467851,3.000000,0.935939,1.000000,-0.397091,-0.465650,20.000000,-0.326308,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,0.000000,0.000000,1.000000,3.653322,0.270583,-0.472061,11.000000,3.154222,0.000000,0.712425,-0.463003,61.000000,-0.805245,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.104586,0.000000,0.000000,1.000000,-0.592032,-0.356996,-0.450768,10.000000,-0.173202,0.000000,0.902432,-0.259064,1.000000,1.280130,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.838017,0.000000,1.000000,1.000000,-0.592032,-1.426864,2.140436,17.000000,-0.173202,0.000000,-0.966429,-1.238645,56.000000,0.771258,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,0.000000,0.000000,1.000000,-0.592032,0.460472,2.140472,17.000000,-0.173202,0.000000,0.928663,-0.441860,13.000000,-0.685511,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,-0.592032,0.679437,2.140429,17.000000,-1.282343,0.000000,-0.048028,-0.245660,62.000000,1.419820,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,2.238204,0.545020,-0.475558,0.000000,2.045080,0.000000,1.533253,1.573700,70.000000,1.569488,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,1.000000,0.000000,1.000000,-0.592032,0.202388,2.140494,17.000000,-1.282343,0.000000,-1.175352,-0.570551,85.000000,0.871037,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,0.000000,0.000000,1.000000,-0.592032,0.992241,-0.468557,14.000000,-1.282343,0.000000,-0.377478,0.184602,55.000000,-0.116772,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,1.000000,1.000000,-0.592032,0.050901,-0.472349,10.000000,-0.173202,0.000000,0.475967,-0.587866,57.000000,-1.264228,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,0.000000,0.000000,0.000000,-0.592032,-0.488392,-0.454553,10.000000,-1.282343,0.000000,-1.220834,-0.950378,63.000000,-1.084626,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,1.000000,1.000000,1.000000,-0.592032,0.310489,-0.485136,8.000000,-0.173202,1.000000,-0.215776,1.393356,70.000000,-0.924980,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
-1.571827,0.000000,0.000000,0.000000,-0.592032,0.850609,-0.482387,5.000000,-0.173202,1.000000,2.018052,0.315497,71.000000,0.471922,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,0.000000,0.000000,1.000000,0.823086,1.104382,-0.461627,10.000000,-0.173202,0.000000,-0.071752,2.777763,35.000000,1.459731,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,0.000000,1.000000,0.000000,-0.592032,0.339257,-0.479689,14.000000,-1.282343,0.000000,-1.512459,0.562647,44.000000,-0.775312,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.314517,0.000000,0.000000,0.000000,0.823086,0.946736,-0.473400,14.000000,0.935939,0.000000,0.727044,2.237906,63.000000,0.821148,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.104586,0.000000,0.000000,1.000000,-0.592032,-0.634648,-0.480214,14.000000,-0.173202,0.000000,0.753887,-0.905121,98.000000,0.382121,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,1.000000,0.000000,-0.592032,-0.918344,-0.475076,3.000000,-1.282343,0.000000,-0.150543,-0.668505,13.000000,-1.174427,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,0.000000,0.000000,0.000000,-0.592032,-0.948734,-0.476364,8.000000,-0.173202,0.000000,0.053349,-1.100134,34.000000,-0.076861,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,0.000000,0.000000,1.000000,-0.592032,1.142503,-0.477048,14.000000,-1.282343,0.000000,0.972986,0.887027,22.000000,-1.014781,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,0.000000,0.000000,1.000000,-0.592032,-0.858053,-0.484417,17.000000,-0.173202,0.000000,0.885915,-0.463446,71.000000,1.040661,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.838396,0.000000,1.000000,0.000000,-0.592032,-0.257975,-0.458626,17.000000,-0.173202,0.000000,-0.544499,0.307853,63.000000,1.040661,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.362275,0.000000,0.000000,1.000000,-0.592032,0.320293,-0.485388,3.000000,-0.173202,0.000000,-0.850590,0.234194,65.000000,0.152630,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.419293,1.000000,1.000000,1.000000,0.823086,-0.384135,-0.470593,17.000000,0.935939,0.000000,-1.122600,-0.996289,45.000000,-1.044714,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,0.000000,0.000000,0.000000,2.238204,0.035644,-0.484409,8.000000,2.045080,0.000000,-0.691392,-0.736507,93.000000,-0.276418,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,1.000000,0.000000,1.000000,-0.592032,-0.600815,2.140429,17.000000,-1.282343,0.000000,-0.768160,-1.031602,62.000000,-0.525865,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,0.000000,0.000000,1.000000,-0.592032,-0.899418,-0.480668,0.000000,-0.173202,0.000000,-0.019401,-0.780433,32.000000,1.449754,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.314517,0.000000,0.000000,1.000000,-0.592032,-0.920375,2.140465,17.000000,-0.173202,0.000000,-0.962108,-1.116712,40.000000,-0.645599,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,1.000000,1.000000,0.823086,0.314399,-0.458871,17.000000,0.935939,0.000000,0.321751,-0.509277,30.000000,1.120484,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,0.823086,1.123269,-0.477717,6.000000,0.935939,0.000000,-0.702255,0.790844,49.000000,-1.154471,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.943172,0.000000,0.000000,1.000000,-0.592032,0.095283,-0.478185,17.000000,-1.282343,0.000000,0.350767,-0.015126,50.000000,0.232453,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,0.000000,0.000000,1.000000,-0.592032,0.334253,-0.486280,13.000000,-0.173202,0.000000,0.351512,0.800615,3.000000,-0.685511,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.628845,1.000000,0.000000,1.000000,-0.592032,0.117981,-0.469996,3.000000,-0.173202,0.000000,0.448305,0.296490,0.000000,1.629355,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,1.000000,0.000000,-0.592032,2.819962,-0.470456,10.000000,-0.173202,1.000000,0.990417,3.929927,70.000000,-0.915002,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,1.000000,0.000000,0.000000,2.238204,0.347135,-0.471709,10.000000,2.045080,0.000000,0.068477,0.810506,57.000000,1.509621,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,1.000000,0.000000,1.000000,-0.592032,0.930575,-0.480668,8.000000,-0.173202,1.000000,0.269911,-0.298260,46.000000,0.441988,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,0.000000,0.000000,1.000000,0.823086,-1.010198,-0.467844,3.000000,0.935939,0.000000,-1.283359,-0.383946,91.000000,-0.376197,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,0.000000,1.000000,0.000000,-0.592032,-0.538174,-0.434815,2.000000,-0.173202,0.000000,0.860015,-0.612849,31.000000,-0.775312,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.419293,0.000000,0.000000,1.000000,0.823086,-0.937948,-0.483467,14.000000,0.935939,0.000000,-0.247303,-1.130017,8.000000,-1.214338,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.523689,1.000000,0.000000,1.000000,-0.592032,0.610922,2.140458,17.000000,-1.282343,0.000000,-0.024571,1.510296,70.000000,0.252409,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,0.000000,0.000000,1.000000,-0.592032,-1.205667,2.140451,17.000000,-1.282343,0.000000,-0.768902,-1.155239,21.000000,0.861059,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,1.000000,1.000000,1.000000,-0.592032,-0.212618,-0.485762,4.000000,-0.173202,0.000000,0.886232,-0.444425,71.000000,1.000749,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.733241,0.000000,0.000000,0.000000,-0.592032,1.080152,-0.466815,17.000000,-0.173202,1.000000,0.867804,1.280051,6.000000,0.162608,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,0.000000,0.000000,0.000000,-0.592032,-1.251485,-0.477127,11.000000,-0.173202,1.000000,-0.912762,-1.107670,83.000000,-1.882855,1.000000,1.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
0.104586,0.000000,1.000000,0.000000,2.238204,0.664558,-0.479638,17.000000,2.045080,1.000000,-1.089159,1.029608,70.000000,0.282343,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.314138,1.000000,0.000000,1.000000,-0.592032,-0.127796,2.140444,17.000000,-0.173202,0.000000,1.230408,0.588958,63.000000,0.940882,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,1.000000,0.000000,1.000000,2.238204,-0.451017,-0.472198,3.000000,2.045080,0.000000,2.060180,-0.712212,15.000000,-0.196595,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.467051,0.000000,0.000000,0.000000,-0.592032,-0.398601,-0.470226,17.000000,-0.173202,0.000000,0.250741,-0.930884,97.000000,0.481900,0.000000,0.000000,-0.109174,-0.130512,9.939130,0.000000,0.000000,0.000000,0.000000,0
-0.314517,0.000000,0.000000,1.000000,2.238204,-0.079185,-0.473191,14.000000,2.045080,0.000000,-0.334017,-0.477227,51.000000,-0.256462,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,1.000000,0.000000,-0.592032,0.318678,-0.436110,11.000000,-0.173202,1.000000,-0.437556,0.448719,48.000000,-0.695489,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,1.000000,0.000000,0.000000,-0.592032,1.511226,-0.482934,3.000000,-1.282343,0.000000,0.427614,1.046016,99.000000,-0.495931,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,1.000000,1.000000,0.000000,-0.592032,1.034690,-0.481840,8.000000,-1.282343,1.000000,0.637773,-0.127974,45.000000,0.591657,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.418913,1.000000,1.000000,1.000000,0.823086,2.504983,-0.472025,4.000000,0.935939,0.000000,2.713857,3.929927,36.000000,1.060616,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.943172,0.000000,0.000000,1.000000,-0.592032,0.018641,-0.487014,14.000000,-1.282343,0.000000,0.531101,-0.683922,61.000000,0.861059,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,1.000000,0.000000,0.000000,-0.592032,0.810448,-0.477199,8.000000,-0.173202,0.000000,-0.618637,0.697600,46.000000,-1.054692,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,1.000000,1.000000,1.000000,0.823086,1.189584,-0.484546,4.000000,0.935939,1.000000,-0.223244,2.184741,20.000000,-1.274205,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,1.000000,0.000000,1.000000,-0.592032,-0.920580,-0.480279,17.000000,-0.173202,0.000000,-0.064015,-0.807833,85.000000,1.210285,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,1.000000,1.000000,0.000000,0.823086,0.620209,-0.466038,4.000000,0.935939,0.000000,0.369638,0.966165,68.000000,-0.456020,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.838396,0.000000,0.000000,1.000000,-0.592032,-0.524088,2.140415,17.000000,-0.173202,0.000000,-1.409264,-0.694852,11.000000,1.180351,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.362275,1.000000,1.000000,1.000000,-0.592032,2.485134,-0.479264,4.000000,-0.173202,1.000000,2.800694,0.487162,84.000000,0.481900,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.047948,0.000000,0.000000,1.000000,-0.592032,-0.860467,2.140436,17.000000,-0.173202,0.000000,-1.387741,-0.629598,28.000000,-0.146706,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.104586,0.000000,0.000000,1.000000,-0.592032,-0.526380,-0.482754,3.000000,-0.173202,0.000000,-1.351559,0.274336,94.000000,-0.785290,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.419293,1.000000,0.000000,1.000000,2.238204,0.942757,-0.484359,17.000000,2.045080,0.000000,-1.431581,-0.078741,34.000000,1.389886,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,0.000000,0.000000,-0.592032,-1.405811,2.140451,17.000000,-0.173202,0.000000,-0.608515,-1.100421,75.000000,-0.406131,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.733620,1.000000,1.000000,1.000000,2.238204,-0.040106,-0.465894,17.000000,2.045080,0.000000,-0.120085,0.239937,70.000000,-0.026971,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.257499,0.000000,0.000000,0.000000,-0.592032,0.257574,-0.483251,12.000000,-0.173202,0.000000,1.714760,1.248592,42.000000,0.671480,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,0.000000,1.000000,0.823086,0.258628,-0.479970,8.000000,0.935939,0.000000,-0.935475,1.182363,62.000000,-0.356241,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.361896,1.000000,0.000000,1.000000,-0.592032,-0.871726,-0.481848,16.000000,-0.173202,0.000000,-1.186026,-0.508513,90.000000,1.200307,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.152344,1.000000,1.000000,1.000000,-0.592032,0.447698,-0.471140,6.000000,-0.173202,0.000000,-0.277886,0.421281,2.000000,1.539554,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,0.000000,0.000000,-0.592032,-1.207300,2.140487,17.000000,-1.282343,0.000000,-0.836920,-0.753591,66.000000,1.010727,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,1.000000,1.000000,1.000000,-0.592032,0.001267,-0.482826,18.000000,-1.282343,0.000000,-0.316300,0.177947,85.000000,-0.665555,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.676223,0.000000,1.000000,1.000000,-0.592032,-0.904307,-0.468744,17.000000,-0.173202,1.000000,-1.112605,-1.104048,69.000000,-0.964891,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,1.000000,0.000000,1.000000,-0.592032,0.606865,-0.467744,16.000000,-0.173202,1.000000,1.022102,1.792944,93.000000,-0.835179,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.362275,0.000000,0.000000,1.000000,-0.592032,-1.426864,2.140429,17.000000,-1.282343,0.000000,-1.187042,-1.274159,58.000000,-0.426086,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.733241,0.000000,0.000000,1.000000,-0.592032,-0.101716,-0.486763,11.000000,-1.282343,0.000000,-0.346446,0.597668,91.000000,1.349975,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,1.000000,1.000000,0.000000,0.823086,1.299639,-0.477631,17.000000,0.935939,1.000000,0.560817,0.686134,60.000000,-0.126750,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,1.000000,1.000000,-0.592032,-0.595544,-0.445414,11.000000,-1.282343,0.000000,-1.261626,-0.654039,98.000000,0.751303,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.209741,1.000000,1.000000,1.000000,0.823086,-0.412570,-0.477508,8.000000,0.935939,0.000000,-0.881174,-0.420203,25.000000,0.412055,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,1.000000,-0.592032,-1.173061,2.140465,17.000000,-1.282343,0.000000,-1.172641,-0.993641,72.000000,1.040661,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,1.000000,1.000000,2.238204,-1.031241,-0.486144,17.000000,2.045080,1.000000,0.537762,-0.898573,6.000000,-1.104581,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,1.000000,1.000000,1.000000,2.238204,-0.916786,-0.476681,8.000000,2.045080,1.000000,-0.772846,-0.703816,92.000000,1.499643,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.524069,1.000000,1.000000,1.000000,-0.592032,0.374168,-0.460591,8.000000,-0.173202,1.000000,0.317811,0.539038,3.000000,1.240218,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,1.000000,1.000000,1.000000,-0.592032,-0.888446,-0.474745,3.000000,-0.173202,0.000000,1.417907,-0.974957,36.000000,-0.605688,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,0.000000,0.000000,0.000000,-0.592032,-1.205679,-0.481106,14.000000,-0.173202,0.000000,-0.162524,-1.274159,75.000000,-0.934958,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,1
1.571447,1.000000,0.000000,0.000000,-0.592032,1.392132,-0.487014,8.000000,-0.173202,1.000000,-0.707065,0.584012,68.000000,0.801192,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.209362,0.000000,0.000000,1.000000,-0.592032,0.010587,-0.485791,17.000000,-0.173202,0.000000,0.768355,0.236350,36.000000,-0.336285,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.000190,0.000000,0.000000,0.000000,0.823086,-0.572681,-0.466038,3.000000,0.935939,0.000000,-1.254412,-0.881407,26.000000,0.182564,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.047568,1.000000,1.000000,1.000000,2.238204,-0.183797,-0.482668,8.000000,2.045080,1.000000,0.271478,-0.712116,97.000000,1.589444,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.942792,0.000000,0.000000,1.000000,3.653322,-0.990210,-0.481740,3.000000,3.154222,0.000000,-0.911183,-0.916268,87.000000,-0.765334,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.209741,1.000000,1.000000,1.000000,-0.592032,-0.749988,-0.480725,8.000000,-1.282343,1.000000,-1.064031,0.141482,81.000000,0.012940,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.152724,1.000000,1.000000,1.000000,-0.592032,-0.723810,-0.474716,4.000000,-0.173202,0.000000,-0.834228,-0.769697,23.000000,-0.475976,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.257120,1.000000,1.000000,1.000000,2.238204,-0.442734,-0.482351,8.000000,2.045080,1.000000,-0.894739,-0.034866,46.000000,1.030683,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
1.571447,0.000000,0.000000,1.000000,-0.592032,-0.827609,2.140444,17.000000,-0.173202,0.000000,-0.305362,-0.560733,56.000000,-0.495931,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-1.676603,0.000000,0.000000,1.000000,2.238204,0.930891,-0.476839,10.000000,2.045080,0.000000,0.870716,0.629925,39.000000,-0.106794,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
0.628465,0.000000,0.000000,1.000000,0.823086,0.299322,-0.481992,8.000000,-0.173202,1.000000,-1.286778,0.710218,19.000000,-0.865113,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
-0.733620,0.000000,0.000000,1.000000,-0.592032,-1.059347,2.140436,17.000000,-0.173202,0.000000,-0.819575,-1.153882,63.000000,-0.895046,0.000000,0.000000,-0.109174,-0.130512,-0.100612,0.000000,0.000000,0.000000,0.000000,0
